tmdb_id,release_date
23082,2009-10-02
7457,2006-01-27
10592,2002-02-15
2155,2000-02-25
15163,2006-09-16
38303,2010-09-23
2274,2007-10-05
9573,2002-08-09
1833,2005-11-17
10591,2004-04-09
18828,2001-01-12
16555,2007-02-14
19994,2009-09-18
60935,2011-10-12
21724,2009-05-22
70868,2011-09-16
12573,2009-10-02
10383,2000-10-13
13150,2008-09-09
10985,2002-05-10
8386,2001-12-21
19904,2009-10-16
19084,2004-04-07
63574,2012-01-13
1991,2007-05-22
49526,2012-08-24
9920,2006-03-03
10956,2001-04-10
77875,2012-11-29
9885,2005-09-16
57586,2011-04-21
1534,2007-01-11
72113,2011-09-16
14043,2007-06-15
14248,2008-09-19
11547,2003-08-15
4953,2008-01-20
9910,2005-10-07
11400,2005-12-25
63492,2011-09-30
94348,2012-10-18
22309,2003-09-19
14047,2007-12-25
11398,2000-08-25
11058,2004-04-30
2103,2002-11-27
15089,2004-12-02
14835,2004-12-03
11141,2004-04-04
10569,2000-05-19
9682,2006-08-11
9093,2002-09-08
5491,2000-05-12
5852,2001-05-18
70436,2012-03-09
4688,2007-09-14
10008,2005-05-05
6973,2007-09-14
10523,2008-10-17
5955,2001-01-19
5653,2003-10-29
16161,2001-06-27
10480,2000-08-30
11132,2004-02-17
11052,2004-08-13
18320,2009-03-04
12767,2003-09-19
10748,2007-12-21
10712,2002-11-08
14536,2009-01-30
28355,2009-08-13
25132,2009-08-21
17047,2004-03-12
14181,2000-02-18
9503,2009-10-22
9902,2003-05-30
9372,2004-01-17
11088,2001-11-09
14623,2004-07-23
68722,2012-09-14
11354,2005-03-11
24418,2009-10-23
38319,2011-04-08
9044,2006-04-07
2575,2001-02-11
24100,2000-10-27
20322,2001-03-23
14736,2000-04-21
10677,2004-02-27
8198,2002-11-22
13374,2005-03-17
2100,2001-10-19
13279,2008-09-19
20766,2009-11-25
9763,2005-09-29
48231,2011-09-30
24432,2006-02-24
11499,2008-10-15
14442,2004-04-09
37964,2002-10-05
2267,2007-02-09
38843,2010-07-23
26688,2009-09-09
49494,2011-02-08
10069,2006-03-24
12797,2008-09-19
11370,2001-09-07
112336,2012-11-22
14202,2006-12-09
2295,2006-07-21
9785,2007-04-27
5146,2003-05-23
4141,2007-07-26
401,2004-07-28
10560,2000-05-12
2360,2000-01-24
2122,2004-04-07
24684,2009-10-29
14123,2007-08-03
9526,2006-06-01
11535,2002-02-08
10733,2004-04-07
38363,2010-05-20
13809,2008-09-04
15173,2002-10-04
50357,2011-07-20
13950,2002-03-08
8398,2007-01-19
10511,2003-09-22
81390,2011-04-09
9703,2007-04-19
9701,2005-02-12
7972,2007-09-26
13159,2007-05-10
34653,2009-12-11
10922,2003-10-29
11249,2004-11-12
59968,2011-08-26
9388,2005-09-09
5125,2007-09-07
41382,2010-08-20
78698,2012-02-02
57825,2004-02-11
6440,2001-12-18
8051,2002-10-11
88036,2012-08-17
2359,2007-05-18
12312,2001-12-21
4538,2007-09-07
1831,2000-03-03
50647,2012-02-23
11313,2001-09-28
49009,2010-11-22
41402,2010-10-01
9027,2002-08-21
16991,2009-04-10
23514,2011-10-13
17708,2001-10-12
11282,2004-07-02
1429,2002-12-19
33870,2009-10-01
11457,2001-10-25
10740,2004-10-29
9978,2006-07-21
13376,2002-11-27
13778,2003-09-04
10944,2003-10-22
2176,2001-09-14
34813,2010-04-23
10476,2005-07-22
13291,2008-08-23
12253,2003-01-31
13435,2002-12-19
10646,2001-03-30
59440,2011-09-09
9298,2002-03-21
39939,2001-02-15
41283,2010-11-23
10743,2003-04-25
14191,2006-03-03
46268,2007-02-01
19724,2009-06-19
4597,2009-12-04
57157,2011-11-11
9923,2005-10-14
1116,2006-06-23
12403,2009-06-08
10763,2000-09-13
11152,2008-04-02
37003,2008-01-19
13401,2008-02-29
4787,2007-10-31
9352,2004-02-20
13460,2008-03-14
302,2003-05-21
13536,2002-09-06
6521,2000-10-13
25462,2001-09-07
14001,2007-03-16
10758,2007-05-25
2355,2007-03-22
58244,2012-09-27
8975,2006-10-13
72358,2012-03-07
14846,2004-08-06
13971,2008-08-15
21542,2003-12-12
18147,2006-12-08
16232,2004-06-15
24122,2009-09-16
9667,2005-03-04
10994,2002-10-11
11162,2004-12-03
13498,2005-02-25
38093,2010-05-14
9656,2006-12-15
43931,2010-10-08
34563,2010-03-12
9917,2006-06-23
11025,2004-05-07
24977,2000-05-05
13960,2006-03-31
7985,2007-11-17
84175,2012-06-29
8094,2002-08-30
16617,2004-05-07
11866,2004-12-17
14012,2006-10-20
1696,2005-07-22
8952,2010-02-04
5723,2007-03-23
19898,2009-09-08
10571,2000-06-16
45272,2010-12-22
97430,2012-11-02
23049,2009-06-05
14574,2008-05-07
110146,2012-08-08
9528,2004-11-12
16727,2006-09-02
10090,2007-02-23
10720,2003-05-08
1018,2001-06-06
12690,2008-09-19
1599,2004-09-10
9688,2004-12-22
6022,2007-06-09
87496,2012-12-20
13443,2004-03-12
10550,2002-09-20
10050,2001-03-08
8338,2008-05-14
1845,2007-02-09
16110,2000-07-14
32985,2009-12-23
26602,2001-08-22
94064,2003-06-18
22327,2009-09-11
8915,2009-10-22
9296,2002-08-23
67913,2011-07-07
16577,2009-10-15
11523,2003-03-21
50839,2011-09-28
10461,2000-10-06
36970,2010-01-22
10878,2001-02-09
12508,2001-09-04
7288,2003-09-26
10012,2005-02-25
11019,2003-05-18
16455,2004-10-24
10167,2002-11-15
20337,2002-08-02
9988,2006-08-25
13768,2002-10-11
26388,2010-09-24
1619,2000-09-08
13751,2006-04-28
1988,2007-06-22
10778,2001-10-26
2779,2001-08-10
9544,2002-08-09
13523,2008-10-16
13370,2003-04-16
12138,2001-02-23
10007,2006-05-19
10503,2008-04-18
67675,2011-08-11
7553,2005-10-07
34549,2001-10-05
1947,2005-09-09
8277,2007-12-19
17927,2009-02-20
13369,2002-12-06
9687,2005-12-02
26710,2004-01-09
31867,2010-03-18
15237,2004-07-02
1969,2006-01-18
6575,2007-12-21
9912,2005-10-12
9989,2001-01-11
12473,2008-02-21
14144,2007-08-08
41592,2010-05-19
21355,2000-12-11
44009,2010-11-05
79548,2012-02-23
13018,2008-04-24
18357,2002-07-26
10876,2000-11-22
22787,2009-09-09
2662,2003-04-11
13600,2008-10-07
9664,2006-09-22
9842,2006-09-29
8359,2008-07-02
10187,2008-08-01
13067,2007-04-20
13275,2006-01-27
22074,2009-09-06
12149,2002-04-12
9582,2003-01-17
10107,2007-04-04
9515,2005-05-12
9026,2002-05-17
13092,2008-10-02
17134,2009-03-19
16614,2009-04-03
49852,2010-11-24
11470,2001-11-09
11184,2004-09-04
24982,2003-04-10
11891,2002-01-25
13476,2004-01-23
11835,2007-08-31
20483,2004-02-06
11093,2003-12-19
14976,2008-09-03
12771,2002-08-23
10691,2001-06-29
9962,2002-08-07
16643,2002-04-24
77948,2012-04-04
7233,2005-07-01
1249,2006-08-31
15644,2004-09-03
9280,2002-04-30
12178,2008-03-07
70829,2010-12-29
9310,2006-03-04
553,2003-05-21
22798,2009-04-09
15213,2006-08-04
20455,2000-10-06
43930,2010-08-08
16985,2009-04-28
26171,2009-12-04
34134,2010-01-25
59387,2002-07-03
942766,2008-11-28
10362,2008-11-19
17187,2002-11-22
10984,2001-02-02
56715,2001-04-06
9555,2002-02-04
13090,2008-01-18
2084,2001-09-06
13668,2006-10-20
11889,2001-12-14
11632,2004-09-01
11065,2001-08-31
80,2004-06-16
62215,2011-05-26
7511,2006-09-10
12211,2000-09-01
55846,2011-05-20
25517,2005-10-07
5236,2005-09-14
19255,2009-06-05
7944,2008-04-04
9523,2001-10-04
10491,2001-01-22
85435,2011-10-14
14805,2000-09-15
60309,2011-04-15
46705,2010-12-26
15487,2005-09-30
25166,2000-03-03
61891,2011-10-21
17813,2003-06-20
1381,2006-11-22
38407,2010-06-10
19905,2009-05-29
19840,2009-07-10
4283,2007-01-12
17710,2002-06-28
11849,2000-12-08
27569,2010-01-21
1278,2003-10-10
47277,2003-10-19
15070,2002-07-17
12689,2008-07-25
11671,2008-08-08
14024,2004-08-10
19366,2001-04-06
127372,2012-09-14
10384,2000-01-14
1440,2006-10-06
12657,2004-05-28
8617,2008-04-10
15566,2004-09-21
39210,2010-09-03
14369,2001-11-21
4512,2007-09-20
33997,2009-09-24
9959,2006-02-17
9796,2006-12-01
9689,2002-05-03
10710,2004-04-30
13170,2007-03-23
139380,2012-11-23
21311,2000-05-05
109513,2012-08-22
29963,2009-09-18
13483,2007-11-28
10074,2007-08-03
13166,2001-04-20
55347,2011-06-03
18701,2004-09-03
12770,2002-09-13
60062,2011-06-10
10416,2000-03-03
74998,2011-09-02
10016,2001-08-14
127713,2011-10-28
16784,2004-02-24
59468,2010-09-10
11194,2003-09-05
39013,2010-06-11
11059,2003-04-11
15005,2006-10-10
16888,2000-10-13
13496,2001-08-17
28211,2010-02-25
58904,2001-02-23
15755,2003-07-24
10760,2007-09-21
12610,2001-08-10
10739,2003-08-27
75638,2012-03-02
57089,2011-04-29
10759,2007-10-19
2144,2001-04-19
9074,2005-09-08
9039,2002-09-20
9787,2005-06-03
2179,2006-11-22
8618,2006-10-02
8998,2006-04-07
546,2005-02-14
11109,2004-10-22
16723,2001-01-24
15511,2008-01-11
83686,2012-09-07
12568,2008-07-25
21295,2005-06-10
14434,2007-03-07
24940,2001-02-02
27259,2002-01-18
92182,2011-01-21
2312,2007-11-29
24115,2006-08-25
22620,2009-09-13
11208,2004-09-03
8080,2004-08-27
9499,2003-08-08
16072,2003-02-21
1613,2001-12-07
16028,2002-11-01
9035,2006-03-31
7501,2001-11-30
15268,2009-02-27
12142,2005-01-28
11022,2002-01-14
46138,2010-10-01
10742,2004-07-02
6020,2002-03-22
14113,2006-08-11
16428,2004-05-14
6963,2005-10-20
98548,2012-06-29
20697,2000-04-07
20309,2001-03-10
14655,2008-11-07
20,2003-03-07
23367,2009-08-06
14844,2004-01-09
80038,2012-03-09
27404,2005-09-30
4911,2002-12-14
14120,2005-10-24
12586,2006-09-09
38961,2010-07-14
8053,2005-11-17
19918,2009-01-16
18475,2004-09-03
2046,2000-03-16
10093,2006-11-10
1183212,2005-10-18
84174,2012-01-23
4836,2004-09-30
1809,2002-10-11
45094,2010-10-15
53487,2011-08-24
13373,2004-04-29
9903,2006-10-14
13579,2008-08-22
292,2005-09-12
10077,2005-05-15
9616,2003-09-05
2610,2005-10-21
10118,2006-08-18
1992,2007-04-06
19508,2009-09-11
82679,2012-10-24
15363,2006-01-29
15673,2004-04-16
7839,2006-09-09
6615,2007-10-12
8988,2008-03-28
14295,2000-11-17
37565,2009-12-18
5172,2007-02-23
46528,2010-12-01
10707,2005-10-05
18898,2009-05-27
66923,2011-07-29
573531,2010-02-16
398385,2001-05-27
12509,2000-09-06
15074,2002-11-27
14125,2007-03-01
13505,2004-01-30
7874,2006-12-31
7548,2004-09-16
13539,2000-03-24
13258,2007-01-22
12569,2009-09-03
71859,2011-09-28
15992,2002-10-14
55725,2011-03-18
8272,2007-11-28
9782,2006-02-12
22821,2009-11-24
13969,2004-09-24
11699,2009-09-11
12890,2008-04-11
20533,2010-06-18
44718,2010-07-30
80271,2012-02-10
1443,2000-04-21
10744,2003-11-26
24113,2001-04-27
14396,2007-01-05
25941,2009-11-11
64639,2011-09-16
18925,2006-09-29
13408,2001-11-14
17952,2005-11-23
14629,2000-09-22
96399,2012-06-01
18065,2009-02-06
13922,2005-08-12
9005,2005-11-23
9893,2004-07-09
51588,2011-04-29
11023,2003-08-20
65055,2011-09-02
30072,2002-08-16
10679,2012-04-04
13193,2004-06-11
13056,2008-12-05
16427,2004-05-14
10092,2005-09-16
24936,2001-01-21
15647,2002-03-13
31005,2002-09-09
264346,2005-09-16
137366,2012-10-17
59095,2001-04-12
55890,2010-07-16
31477,2002-07-16
28200,2003-10-17
18527,2006-11-22
8357,2004-04-23
1807,2003-09-20
26320,2009-08-26
12572,2008-09-06
16367,2005-08-30
42188,2010-03-18
16222,2000-03-31
39053,2010-06-18
14325,2008-10-10
17431,2009-06-12
88005,2012-06-22
79694,2012-08-23
5857,2007-07-27
70578,2011-10-13
15019,2007-05-11
20063,2007-08-03
75802,2011-06-06
7304,2006-01-06
70074,2012-11-14
44113,2010-10-07
1717,2006-09-10
11515,2006-11-08
10629,2003-07-11
22215,2009-04-08
14358,2005-05-13
5126,2007-11-02
103332,2012-07-25
12412,2008-09-15
37931,2010-05-21
11013,2002-09-20
13179,2008-09-11
92591,2012-04-27
21991,2000-08-26
1919,2007-05-04
113947,2012-05-02
39356,2010-03-25
31117,2004-08-27
47816,2000-03-01
1253,2006-12-15
13001,2008-03-11
87504,2012-12-07
14299,2008-12-05
80389,2012-03-15
1548,2001-07-20
83770,2012-05-22
10186,2008-08-20
13161,2007-11-03
12484,2001-04-27
2056,2003-12-05
13690,2008-09-24
4965,2001-12-03
8880,2008-12-12
14636,2007-04-27
9557,2002-10-01
10929,2003-03-14
5001,2000-09-03
2185,2002-04-05
71668,2012-05-11
1950,2007-05-01
46829,2010-10-26
13196,2007-09-07
9275,2002-03-29
6478,2004-11-16
13910,2007-09-13
8066,2005-09-24
4351,2007-02-22
48838,2010-11-10
86467,2012-03-09
10873,2000-08-30
6309,2007-08-24
58496,2010-10-07
4553,2004-09-24
73937,2011-10-13
18276,2006-11-03
5708,2007-09-12
11798,2007-04-27
11169,2004-03-12
133694,2012-09-23
12526,2007-02-21
59099,2011-05-03
8461,2008-03-14
9262,2008-04-30
82684,2012-10-25
883,2004-03-12
15603,2003-04-10
28053,2009-03-06
44639,2010-10-08
9815,2007-02-09
467,2001-04-20
21525,2003-11-14
4407,2007-11-07
13140,2006-08-17
14365,2002-05-10
13474,2007-11-09
50081,2011-04-08
74510,2011-09-09
30309,2002-10-18
13359,2008-04-18
3509,2006-07-07
23830,2010-11-05
9053,2006-09-07
5353,2007-09-03
9777,2005-09-05
57612,2008-02-15
141,2001-01-19
8555,2004-08-10
17609,2009-05-20
641,2000-10-06
37725,2006-07-15
11380,2001-10-24
9991,2001-12-26
30139,2006-04-07
8046,2003-08-01
19419,2000-05-12
9952,2007-06-23
10851,2005-09-11
5951,2007-09-09
18032,2009-02-06
14148,2007-08-04
11692,2002-08-16
16385,2007-03-23
34480,2009-10-14
103747,2012-06-01
10529,2008-04-24
41479,2010-04-16
15208,2008-07-10
30675,2010-02-02
14351,2006-09-01
14220,2008-02-01
13948,2008-10-03
5289,2005-01-17
2652,2005-01-14
74387,2012-01-06
51248,2011-11-11
50725,2011-03-04
23759,2010-02-15
77949,2011-08-17
15184,2004-09-15
52067,2011-02-11
24618,2005-09-03
134597,2012-11-30
13195,2007-09-01
9592,2006-07-10
38415,2009-08-09
12634,2004-01-30
44634,2004-09-30
7510,2006-10-27
1944,2004-07-18
14609,2006-02-21
7353,2008-08-07
11348,2005-10-14
8944,2008-10-17
11049,2003-05-28
10375,2002-01-04
40662,2010-07-27
17,2005-09-28
17920,2003-05-09
10544,2003-03-22
33511,2009-12-25
9900,2006-01-06
14672,2002-07-11
24034,2004-01-16
43923,2010-10-08
59490,2010-11-03
14597,2005-12-16
23044,2009-08-28
8842,2004-02-20
136793,2012-12-07
25704,2009-08-21
20009,2002-02-01
6641,2006-09-09
27583,2010-03-26
121879,2012-11-02
10075,2007-01-26
116613,2012-09-11
13201,2002-05-03
13991,2008-08-28
121674,2012-11-30
37495,2010-05-07
19833,2009-01-22
10955,2002-09-02
1590,2006-09-10
168026,2012-11-07
24621,2003-04-16
16873,2007-09-06
10032,2006-12-01
49014,2012-05-25
30379,2001-09-07
2771,2003-08-15
270650,2010-06-18
7873,2005-09-11
6687,2008-01-18
20304,2004-03-26
182,2006-12-15
80304,2012-03-15
24469,2009-09-11
1450,2009-04-02
728954,2008-09-09
9613,2002-11-06
25769,2009-09-04
26990,2007-12-12
13252,2007-09-11
29946,2000-05-14
62630,2011-02-11
15581,2007-07-27
1123,2006-10-27
12165,2008-11-07
43933,2010-06-18
73873,2011-12-21
1378,2006-10-04
1441,2006-04-05
14799,2006-11-17
13025,2007-05-26
21755,2008-09-09
5072,2006-05-19
13158,2007-04-13
11458,2002-11-21
15745,2001-07-13
58232,2011-02-02
10183,2008-03-26
77221,2011-12-21
14324,2007-12-17
23685,2001-02-23
7299,2002-12-06
83860,2011-10-30
8270,2007-03-09
19153,2003-04-23
45657,2010-09-13
82631,2012-09-28
14397,2007-11-27
36047,2000-07-19
10696,2001-09-21
8669,2008-02-22
14011,2008-02-26
20689,2002-09-20
46838,2010-01-22
13171,2006-12-01
25520,2000-10-13
38543,2011-03-03
27585,2010-12-16
9520,2006-01-04
20210,2003-08-15
18041,2000-04-21
121824,2012-12-14
16791,2004-10-15
16608,2005-10-06
26123,2009-12-02
9683,2001-08-24
11217,2004-02-27
153154,2012-08-17
66669,2006-10-06
36691,2009-09-07
33215,2010-02-19
26446,2001-01-19
21378,2000-02-14
8747,2008-03-08
3603,2006-09-10
86555,2011-11-25
26475,2001-06-09
31246,2003-06-20
7859,2006-08-11
14456,2007-08-16
12621,2008-01-21
44129,2010-10-21
16941,2003-08-29
50204,2010-10-29
39452,2010-03-05
6535,2007-07-13
9685,2002-09-13
73499,2011-10-27
16651,2001-04-12
82618,2012-05-11
23488,2009-09-09
9692,2004-12-24
13280,2007-04-27
3527,2005-08-25
43935,2011-03-16
73567,2012-06-07
9809,2006-11-17
56780,2011-04-14
6639,2007-10-04
18570,2008-09-07
13819,2003-03-07
13022,2007-11-08
19556,2009-03-13
15104,2001-08-24
1990,2007-07-12
10790,2006-09-11
34043,2001-10-26
11420,2003-09-10
13459,2008-11-03
842,2004-05-17
84332,2012-06-08
20438,2000-08-04
9260,2002-10-04
82532,2012-03-16
25137,2009-02-05
9700,2005-09-03
4960,2008-10-24
8923,2005-09-09
43949,2010-08-06
1730,2006-12-06
14033,2001-09-06
10575,2002-02-06
34341,2002-09-20
20825,2009-06-27
37302,2000-10-30
50035,2002-08-02
10064,2005-07-29
97795,2011-10-11
27360,2005-04-22
73479,2010-09-09
30973,2003-09-11
17532,2009-04-28
13433,2003-08-30
18840,2005-10-30
2260,2003-05-30
78394,2010-05-14
50217,2011-01-28
13996,2008-09-05
3902,2007-10-01
37080,2009-11-07
19183,2005-07-04
13510,2008-09-12
14784,2006-09-09
13973,2008-09-26
37414,2010-02-19
59678,2011-05-12
8435,2005-07-17
76025,2011-10-02
110112,2012-08-08
9270,2006-03-31
1420,2005-11-16
56601,2009-11-09
63943,2010-10-19
9958,2006-10-06
41144,2009-11-05
14613,2008-09-02
14290,2002-01-12
414419,2011-03-27
77878,2011-11-30
112090,2012-09-06
8141,2007-02-09
64720,2011-09-30
44982,2010-03-12
84334,2012-06-30
13403,2001-07-20
29339,2002-12-27
168705,2005-10-22
35080,2001-10-08
14211,2007-05-18
36419,2009-11-07
340,2005-09-05
12271,2006-12-29
437,2002-04-15
60420,2011-10-28
11880,2002-05-10
10185,2008-08-07
1392,2004-12-08
90125,2012-04-20
14313,2007-09-28
50837,2011-10-21
19312,2006-06-10
51485,2012-10-19
44147,2010-06-17
9729,2005-10-07
84404,2011-04-23
32141,2004-04-22
15186,2002-08-02
14624,2007-03-09
9828,2006-11-03
200709,2002-02-19
47533,2010-10-16
67,2005-09-07
160070,2012-12-06
57022,2002-06-21
36046,2004-11-24
17186,2005-08-16
134371,2012-10-12
84329,2012-08-24
9786,2006-05-05
10615,2001-06-29
19016,2004-02-20
9993,2005-07-19
84355,2011-09-11
34299,2000-09-10
9081,2001-10-19
13990,2008-07-03
291,2004-07-09
62046,2011-08-19
19271,2006-10-19
15156,2007-08-24
63686,2011-05-16
13098,2002-10-25
84184,2012-08-03
26728,2008-08-30
44363,2010-02-05
42296,2010-09-17
22051,2009-07-07
321,2003-06-06
15155,2002-05-10
63207,2011-09-12
75531,2000-01-28
15775,2004-01-23
27586,2010-03-19
16164,2008-11-13
14048,2008-08-01
15568,2007-06-01
13994,2005-09-13
13537,2003-11-14
13998,2007-11-16
39141,2002-07-19
8060,2008-03-28
4475,2009-07-07
11928,2009-06-11
1872,2007-04-28
3877,2007-09-26
12454,2002-10-18
25461,2002-05-16
2750,2002-02-13
23997,2008-09-06
9709,2005-05-05
19973,2002-10-11
10360,2008-05-15
10475,2005-04-25
90369,2012-09-19
9672,2006-10-13
11845,2001-01-20
85373,2012-03-30
89708,2011-09-16
18778,2000-03-10
9950,2006-03-16
103620,2012-12-26
7797,2007-10-26
12590,2002-08-11
45658,2011-05-13
25372,2004-10-01
20770,2000-07-07
66468,2010-10-15
40720,2010-07-30
21583,2009-02-08
80767,2011-06-11
45610,2011-09-23
1252,2006-04-30
139567,2012-08-31
93837,2012-12-06
67911,2011-09-09
50598,2010-03-17
47760,2011-09-16
26820,2009-08-21
1967,2006-02-02
1544,2006-01-27
237,2003-09-26
4997,2003-10-23
24664,2000-10-06
14126,2007-06-01
32567,2000-09-02
22066,2006-05-18
19723,2005-06-03
61410,2010-12-03
119698,2012-08-09
31016,2001-11-23
83588,2012-10-12
13121,2008-01-18
12404,2008-09-05
31011,2009-11-06
18615,2006-08-30
247481,2004-11-23
9104,2002-10-31
18533,2009-03-13
12576,2002-10-06
12225,2007-01-17
54897,2011-02-25
14457,2005-03-13
52036,2003-12-25
84340,2012-08-24
13141,2006-06-28
8324,2006-11-17
53172,2010-01-14
15675,2006-02-17
16325,2009-02-27
29134,2009-06-17
42671,2003-12-02
2239,2007-08-30
11171,2005-03-30
13256,2008-08-07
70586,2011-10-17
25006,2002-01-18
127493,2012-09-06
4441,2006-05-25
73981,2001-09-20
14112,2002-10-18
15664,2006-01-23
23601,2004-08-13
16857,2002-06-14
33974,2009-01-19
20794,2001-11-23
14631,2005-10-21
24528,2008-09-05
15720,2001-09-13
410928,2003-08-10
261949,2010-03-05
44571,2009-11-05
25035,2006-10-29
16027,2007-06-16
13944,2008-09-26
31189,2009-10-09
62890,2004-03-26
46660,2010-05-06
68812,2012-09-01
14195,2000-08-02
89008,2011-09-09
55420,2011-07-22
31082,2006-11-03
1546,2005-09-16
13686,2006-07-18
13702,2004-09-24
97614,2012-11-08
1665,2005-06-12
22492,2008-09-05
19794,2009-06-19
48620,2011-10-21
10918,2002-12-04
4658,2007-06-17
9953,2004-09-02
106135,2012-05-18
13107,2008-08-15
30449,2009-01-15
10011,2006-04-10
26963,2009-02-09
55720,2011-06-24
29572,2000-08-29
14913,2007-10-20
38448,2010-03-05
8954,2007-09-13
84336,2012-02-12
25379,2004-02-20
9022,2006-09-09
46503,2010-12-03
17473,2003-06-27
19423,2004-08-20
10078,2007-05-18
19213,2007-02-08
14278,2005-07-22
22597,2000-02-01
9364,2011-09-09
24238,2009-04-09
16460,2008-03-24
47880,2005-11-25
25968,2009-05-16
19348,2000-05-01
127370,2012-09-15
13409,2005-04-13
74308,2011-04-24
13508,2006-08-04
32316,2003-08-22
10063,2006-05-17
9391,2004-10-29
48382,2003-09-12
43552,2010-09-11
64622,2011-04-21
18734,2001-09-07
89455,2012-07-25
24927,2006-11-10
8981,2004-05-18
84165,2012-03-28
33339,2003-09-05
10972,2001-08-10
13574,2007-04-13
32235,2003-07-11
29076,2000-02-04
21544,2003-05-09
441,2001-09-12
28089,2009-11-13
26466,2009-10-16
13371,2004-02-20
123105,2012-09-13
84305,2012-06-22
27,2004-07-16
29951,2007-11-16
10688,2000-05-12
18217,2007-02-07
39850,2004-12-03
18923,2004-07-23
20441,2009-07-21
7872,2006-03-09
45767,2003-10-25
348540,2009-05-01
118784,2012-08-25
20912,2004-07-30
16635,2004-05-04
16605,2004-06-19
52505,2010-10-28
33379,2001-07-27
8414,2007-07-13
2017,2002-06-28
39312,2010-06-25
29047,2002-08-16
20067,2000-05-27
10822,2007-05-18
12901,2007-07-27
36234,2000-04-28
30128,2009-09-25
14098,2008-07-22
15402,2005-09-14
64678,2011-06-17
55963,2007-01-01
122857,2012-10-04
23988,2009-10-23
9997,2007-11-15
172040,2012-11-01
18711,2004-09-17
313,2006-09-08
72890,2012-09-07
23173,2009-05-22
82390,2012-09-14
67748,2011-05-19
18323,2002-04-19
55244,2011-03-16
58882,2011-07-15
84185,2012-10-01
32523,2006-11-22
16550,2001-11-08
82533,2012-04-06
10105,2003-09-11
45839,2010-12-17
4012,2001-08-23
10562,2000-08-24
29080,2005-07-15
25636,2000-06-16
16700,2006-09-11
13441,2002-05-09
8748,2007-07-15
7351,2008-03-12
25183,2009-08-07
45156,2011-02-03
13191,2008-04-28
31932,2002-09-10
14138,2008-02-22
15394,2003-05-02
121598,2012-08-31
84200,2012-08-31
9707,2002-06-09
18777,2005-09-12
19316,2004-09-12
10296,2004-05-13
13249,2007-01-26
14891,2006-09-22
87822,2012-04-13
97434,2012-04-25
14748,2008-07-23
278267,2008-06-06
4629,2007-09-14
19076,2001-11-30
8942,2008-12-10
17143,2008-02-21
73571,2003-12-05
51209,2011-03-10
45132,2010-11-26
38568,2010-08-26
44490,2000-07-14
50497,2012-01-31
23451,2009-08-28
39401,2008-04-27
44877,2010-06-02
16668,2004-02-20
23128,2009-07-31
1435,2003-10-19
9784,2006-06-08
77908,2000-02-11
89325,2012-04-20
17606,2008-12-25
10900,2008-02-08
30250,2009-08-07
45595,2010-09-15
50069,2009-07-10
11705,2006-10-27
51994,2011-11-25
18882,2005-04-21
16553,2005-09-26
18893,2007-05-18
13793,2008-06-05
71868,2011-09-22
48572,2011-08-19
41726,2005-05-11
33409,2009-06-26
22331,2007-10-19
788635,2008-07-01
45324,2010-09-16
19094,2000-05-25
22617,2000-09-01
11468,2002-02-12
101173,2011-02-14
14417,2006-10-20
112937,2012-08-29
59210,2003-11-14
21055,2001-08-10
17926,2005-08-26
5718,2007-01-24
23520,2004-10-20
15577,2009-02-10
23174,2009-08-15
126337,2012-09-21
12834,2009-09-13
42860,2006-09-15
32625,2002-01-12
